Price,Year,Mileage,City,State,Vin,Make,Model
20990,2015,35520,COLMAR, PA,3VW4T7AU2FM001625,Volkswagen,Golf
12000,2012,57839,Columbus, OH,1VWBM7A34CC054500,Volkswagen,Passat4dr
13800,2016,35173,Elkhart, IN,3VWD67AJ9GM260000,Volkswagen,Jetta
13850,2014,33797,Temple Hills, MD,1VWBT7A34EC119898,Volkswagen,Passat4dr
9988,2014,63886,Englewood, CO,3VW1K7AJ0EM225616,Volkswagen,Jetta
15990,2016,41638,Lexington, SC,1VWBT7A34GC008772,Volkswagen,Passat4dr
15600,2016,41108,Alexander City, AL,1VWAT7A32GC043015,Volkswagen,Passat4dr
15239,2015,31413,North Palm Beach, FL,1VWBT7A3XFC010654,Volkswagen,Passat4dr
7995,2009,55565,Kyle, TX,3VWJM71K59M009446,Volkswagen,Jetta
13989,2015,24334,Dallas, TX,3VWLA7AJ8FM418402,Volkswagen,Jetta
13980,2016,33045,Amarillo, TX,3VWD67AJ2GM252918,Volkswagen,Jetta
12200,2014,50178,Turlock, CA,3VWD17AJ2EM387148,Volkswagen,Jetta
14595,2015,41107,Scottsdale, AZ,1VWBT7A35FC020914,Volkswagen,Passat4dr
16278,2013,24045,Brockton, MA,WVWBP7ANXDE504653,Volkswagen,CC4dr
13498,2013,63219,Sharon, MA,WVWBP7AN7DE500799,Volkswagen,CC4dr
12999,2015,58644,Murfreesboro, TN,3VWD17AJ4FM233414,Volkswagen,Jetta
15496,2016,38164,Toms River, NJ,1VWBT7A34GC033722,Volkswagen,Passat4dr
14000,2014,40112,Schenectady, NY,1VWBT7A33EC065977,Volkswagen,Passat4dr
17488,2016,7270,Duluth, GA,1VWAT7A31GC052823,Volkswagen,Passat4dr
10300,2013,68925,Fredericksburg, VA,3VW637AJ2DM248820,Volkswagen,Jetta
17475,2014,19060,Jacksonville, NC,1VWBT7A34EC049075,Volkswagen,Passat4dr
12899,2013,36747,Miami Gardens, FL,1VWCH7A30DC013470,Volkswagen,Passat2.5L
15455,2016,36845,Garden City, GA,3VWD67AJ9GM253709,Volkswagen,Jetta
11995,2015,49832,Freehold, NJ,3VWD17AJ3FM325582,Volkswagen,Jetta
18792,2017,10022,Lee's Summit, MO,1VWAT7A33HC009120,Volkswagen,Passat1.8T
11021,2013,70480,Edmonds, WA,1VWBP7A36DC085532,Volkswagen,Passat4dr
10985,2012,71325,Philadelphia, PA,WVWMP7AN7CE503659,Volkswagen,CC4dr
14650,2015,31329,Industry, CA,3VWLA7AJ3FM274306,Volkswagen,Jetta
8491,2012,81625,Dallas, TX,3VWDP7AJ0CM331365,Volkswagen,Jetta
3490,2004,153876,Raleigh, NC,WVWPD63B44E182703,Volkswagen,Passat
12990,2017,22081,South Easton, MA,3VW2B7AJ8HM281506,Volkswagen,Jetta1.4T
16967,2013,24142,San Antonio, TX,WVWRN7ANXDE545613,Volkswagen,CCLux
12395,2015,60094,Orlando, FL,1VWAT7A36FC067185,Volkswagen,Passat4dr
15999,2016,21964,Lawrenceville, GA,3VWD17AJ7GM298159,Volkswagen,Jetta
8984,2010,81521,Newark, DE,3VWPZ7AJ5AM677481,Volkswagen,Jetta
11270,2014,48623,Stone Mountain, GA,3VWD07AJ1EM431076,Volkswagen,Jetta
14499,2016,26938,Montebello, CA,3VWD17AJ7GM253769,Volkswagen,Jetta
14779,2015,14967,Dallas, TX,3VWLA7AJXFM341046,Volkswagen,Jetta
9995,2013,55381,Woodinville, WA,3VW2K7AJ6DM295771,Volkswagen,Jetta
12095,2014,38692,Jacksonville, FL,3VW2K7AJ0EM377237,Volkswagen,Jetta
8988,2012,95442,Sacramento, CA,WVWMP7AN9CE506112,Volkswagen,CC4dr
13000,2016,45000,Reading, PA,3VWD67AJ6GM225656,Volkswagen,Jetta
14692,2014,32550,Tampa, FL,1VWBS7A31EC115388,Volkswagen,Passat1.8T
14962,2015,12995,White Plains, NY,3VWD17AJXFM245177,Volkswagen,Jetta
17587,2016,11862,Highlands Ranch, CO,3VWL07AJ3GM297959,Volkswagen,Jetta
13991,2015,40088,Carson, CA,3VWD17AJ3FM245084,Volkswagen,Jetta
15469,2015,32027,Morrow, GA,1VWBS7A30FC012206,Volkswagen,Passat1.8T
11999,2013,67835,Seymour, CT,WVWBP7AN1DE535239,Volkswagen,CC4dr
17900,2017,11075,Jupiter, FL,1VWBT7A34HC001578,Volkswagen,Passat1.8T
11895,2014,41171,Lauderdale Lakes, FL,3VW2K7AJ8EM254141,Volkswagen,Jetta
14389,2015,19737,Dallas, TX,3VWLA7AJ2FM299374,Volkswagen,Jetta
15843,2016,41883,Edmond, OK,1VWAT7A31GC050926,Volkswagen,Passat4dr
5788,2010,116861,Duluth, GA,WVWNN7AN7AE535650,Volkswagen,CC4dr
11888,2013,41876,Houston, TX,3VWLX7AJ5DM365475,Volkswagen,Jetta
8000,2012,87342,Ontario, CA,1VWBP7A38CC060890,Volkswagen,Passat4dr
17884,2016,16574,Selma, TX,1VWAS7A35GC061639,Volkswagen,Passat1.8T
21700,2015,27893,Snellville, GA,3VW4T7AU6FM000719,Volkswagen,Golf
14495,2015,28335,Dearborn, MI,3VWD17AJXFM317446,Volkswagen,Jetta
12987,2013,50764,Edison, NJ,1VWBP7A39DC097304,Volkswagen,Passat4dr
17996,2016,16124,Hickory, NC,1VWBS7A35GC041024,Volkswagen,Passat1.8T
14995,2016,30240,Lyndhurst, NJ,3VW267AJ7GM273951,Volkswagen,Jetta
18999,2016,2355,Medford, OR,3VWL17AJ7GM270535,Volkswagen,Jetta
18489,2014,15642,Hamilton, NJ,WVWBP7AN6EE530331,Volkswagen,CC4dr
16421,2016,32131,Daphne, AL,1VWBT7A35GC010837,Volkswagen,Passat4dr
11999,2014,49838,Vernon, CT,3VWD17AJ7EM383242,Volkswagen,Jetta
11990,2014,40132,Franklin, TN,3VWD07AJ5EM429282,Volkswagen,Jetta
13000,2015,36577,Temple Hills, MD,3VWD17AJ7FM353031,Volkswagen,Jetta
16420,2016,39670,Corpus Christi, TX,1VWBT7A32GC010472,Volkswagen,Passat4dr
8899,2010,94457,Englewood, CO,WVWMN7AN3AE537536,Volkswagen,CC4dr
13595,2015,39249,Fort Smith, AR,3VWD17AJ8FM300693,Volkswagen,Jetta
13995,2015,41035,St. Augustine, FL,1VWAT7A37FC055093,Volkswagen,Passat4dr
14995,2015,32101,San Antonio, TX,3VWLA7AJ8FM341188,Volkswagen,Jetta
11000,2013,51517,Schenectady, NY,3VWDP7AJ8DM290355,Volkswagen,Jetta
15888,2016,34413,Milford, CT,1VWAT7A30GC031820,Volkswagen,Passat4dr
19999,2017,5390,Martinez, GA,1VWAT7A38HC008559,Volkswagen,Passat1.8T
21999,2016,25479,San Jose, CA,3VW5T7AUXGM039920,Volkswagen,Golf
14995,2014,30232,West Islip, NY,1VWBT7A34EC063266,Volkswagen,Passat4dr
21961,2015,27165,Medford, MA,3VW5T7AU7FM006131,Volkswagen,Golf
15990,2016,31062,Doral, FL,1VWBT7A39GC029293,Volkswagen,Passat4dr
13295,2016,41697,Scottsdale, AZ,3VWD67AJXGM253654,Volkswagen,Jetta
11250,2014,49127,Louisville, KY,3VWD07AJ0EM223609,Volkswagen,Jetta
13670,2014,29810,Fort Walton Beach, FL,3VWD07AJ1EM269899,Volkswagen,Jetta
18500,2016,8903,Alexandria, VA,1VWBT7A31GC018465,Volkswagen,Passat4dr
13777,2016,37866,El Paso, TX,3VWD67AJ0GM255512,Volkswagen,Jetta
8546,2010,83848,Fresno, CA,WVWMP7ANXAE538659,Volkswagen,CC4dr
14000,2014,16042,Waipahu, HI,3VWD17AJ8EM307254,Volkswagen,Jetta
15994,2015,16381,San Antonio, TX,3VWL07AJ3FM269612,Volkswagen,Jetta
13850,2014,24775,COLMAR, PA,3VWD17AJ7EM439261,Volkswagen,Jetta
12495,2015,42775,Stafford, VA,3VWD17AJ6FM224925,Volkswagen,Jetta
14750,2014,13947,COLMAR, PA,3VWD17AJ4EM443557,Volkswagen,Jetta
9991,2013,61657,West Palm Beach, FL,3VWDP7AJ4DM226118,Volkswagen,Jetta
12500,2013,42640,Omaha, NE,3VWDP7AJ6DM375968,Volkswagen,Jetta
13977,2015,33951,Coconut Creek, FL,3VWD17AJ1FM202136,Volkswagen,Jetta
13900,2013,45191,Rahway, NJ,WVWAN7AN3DE521621,Volkswagen,CCSport
16999,2015,7538,Fairlawn, NJ,1VWBT7A38FC013195,Volkswagen,Passat4dr
14995,2016,21285,Charlotte, NC,3VWD17AJ4GM242695,Volkswagen,Jetta
11500,2013,37587,Corte Madera, CA,3VWDP7AJ7DM455263,Volkswagen,Jetta
15900,2014,43186,Alexandria, VA,WVWBP7AN0EE503268,Volkswagen,CC4dr
7900,2012,88774,Plano, TX,1VWBP7A35CC040743,Volkswagen,Passat4dr
7990,2011,99195,North Palm Beach, FL,WVWNN7AN8BE700574,Volkswagen,CC4dr
12500,2014,45045,Stuart, FL,3VW5T7AJ2EM385365,Volkswagen,Jetta
14991,2013,26358,Flagstaff, AZ,1VWBP7A36DC073185,Volkswagen,Passat4dr
8995,2010,78500,Naugatuck, CT,WVWGU7ANXAE534942,Volkswagen,CC4dr
15755,2014,55810,Madison, WI,WVWBN7AN9EE504666,Volkswagen,CCR-Line
14591,2013,36919,Porter, TX,WVWBP7AN0DE501504,Volkswagen,CC4dr
8495,2011,56615,Franklin Square, NY,3VWLZ7AJ4BM374367,Volkswagen,Jetta
11989,2015,58585,Raleigh, NC,3VWD17AJ4FM257213,Volkswagen,Jetta
11500,2014,46248,Linden, NJ,3VWD17AJ7EM377120,Volkswagen,Jetta
12737,2013,49307,Madison, WI,1VWBP7A31DC088984,Volkswagen,Passat4dr
15756,2015,28607,Avondale, AZ,3VWLA7AJ1FM328315,Volkswagen,Jetta
14480,2014,30887,Countryside, IL,1VWAP7A38EC015978,Volkswagen,Passat4dr
24659,2016,18562,Wilmington, NC,3VW4T7AU1GM042720,Volkswagen,Golf
12998,2014,31996,Charlotte, NC,3VWD07AJ6EM231942,Volkswagen,Jetta
14085,2016,32339,Landover, MD,3VWD67AJ1GM335496,Volkswagen,Jetta
14295,2014,12615,Macon, GA,3VWD17AJ1EM244062,Volkswagen,Jetta
14393,2014,33308,Houston, TX,1VWAP7A30EC025257,Volkswagen,Passat4dr
12491,2013,39032,Union City, GA,3VW637AJ8DM251446,Volkswagen,Jetta
13997,2014,26030,Chicago, IL,3VWD07AJXEM304410,Volkswagen,Jetta
15990,2014,21325,Murrieta, CA,1VWBT7A35EC109042,Volkswagen,Passat4dr
13999,2015,24791,Riverside, CA,3VW2K7AJ5FM217968,Volkswagen,Jetta
13495,2015,47294,Philadelphia, PA,1VWAT7A32FC080970,Volkswagen,Passat4dr
16888,2016,5159,Alhambra, CA,3VWL17AJ1GM259207,Volkswagen,Jetta
16258,2016,32452,West Simsbury, CT,1VWBT7A39GC030654,Volkswagen,Passat4dr
9990,2013,55890,South Easton, MA,3VWDP7AJXDM290194,Volkswagen,Jetta
10600,2013,48548,South Gate, CA,3VWDP7AJXDM414495,Volkswagen,Jetta
13995,2014,42215,Layton, UT,1VWBT7A30EC090495,Volkswagen,Passat4dr
15900,2016,35847,Morrow, GA,1VWBT7A34GC007590,Volkswagen,Passat4dr
15695,2016,38272,Duarte, CA,1VWBT7A34GC009629,Volkswagen,Passat4dr
12699,2013,47686,Spartanburg, SC,1VWBH7A31DC004353,Volkswagen,Passat2.5L
11395,2013,39000,Phoenix, AZ,3VW2K7AJ8DM317303,Volkswagen,Jetta
14999,2017,8211,Medford, MA,3VW2B7AJ7HM225220,Volkswagen,Jetta1.4T
15306,2014,32603,Highland Park, IL,1VWBT7A37EC098786,Volkswagen,Passat4dr
14977,2014,14305,Gilbert, AZ,3VWD17AJ2EM232664,Volkswagen,Jetta
14499,2016,33279,Terrell, TX,3VWD67AJ1GM257043,Volkswagen,Jetta
12500,2014,42353,Schenectady, NY,3VWB17AJ0EM432529,Volkswagen,Jetta
15995,2013,24714,Oak Lawn, IL,WVWBN7AN6DE513095,Volkswagen,CCSport
13400,2013,39792,Kingston, NY,1VWBH7A38DC078093,Volkswagen,Passat2.5L
13991,2014,21818,Houston, TX,3VW1K7AJ7EM429362,Volkswagen,Jetta
17995,2015,65398,Suffolk, VA,3VW4T7AU9FM024609,Volkswagen,Golf
15600,2013,24927,Temple Hills, MD,WVWBP7AN3DE505692,Volkswagen,CC4dr
14500,2014,25999,San Antonio, TX,3VWL07AJ0EM227641,Volkswagen,Jetta
9500,2013,98402,Oakland Park, FL,WVWBP7AN9DE529916,Volkswagen,CC4dr
10970,2014,52780,Stone Mountain, GA,3VWD17AJ5EM372921,Volkswagen,Jetta
15492,2015,20429,Kennesaw, GA,3VWLA7AJ8FM341241,Volkswagen,Jetta
12295,2015,45443,Somersworth, NH,3VWD17AJ6FM315807,Volkswagen,Jetta
15000,2015,39118,Butte, MT,1VWAT7A30FC079980,Volkswagen,Passat4dr
13523,2014,23303,Raleigh, NC,3VWD07AJ1EM322861,Volkswagen,Jetta
10988,2013,44000,Chula Vista, CA,3VW2K7AJ3DM397920,Volkswagen,Jetta
12995,2015,53460,Burbank, IL,1VWAT7A32FC054997,Volkswagen,Passat4dr
15977,2016,38718,Irving, TX,1VWBT7A30GC033636,Volkswagen,Passat4dr
15500,2015,34363,Amarillo, TX,3VWLA7AJ1FM328234,Volkswagen,Jetta
13195,2015,51054,Mesa, AZ,1VWAT7A30FC074102,Volkswagen,Passat4dr
15900,2015,29551,Amarillo, TX,3VWLA7AJ4FM274279,Volkswagen,Jetta
13500,2014,38786,Waldorf, MD,1VWBT7A3XEC058654,Volkswagen,Passat4dr
17990,2016,1166,Kingsport, TN,1VWAT7A36GC024192,Volkswagen,Passat4dr
14692,2017,15734,New Braunfels, TX,3VW167AJ3HM240152,Volkswagen,Jetta1.4T
15995,2014,28873,Milwaukee, WI,WVWBN7AN4EE515512,Volkswagen,CCR-Line
12588,2015,41982,Richmond, VA,3VWD17AJ4FM324151,Volkswagen,Jetta
16750,2016,7390,COLMAR, PA,3VWD67AJ3GM389365,Volkswagen,Jetta
21750,2015,35166,Industry, CA,3VW4T7AU8FM014850,Volkswagen,Golf
12900,2016,45657,Thomaston, ME,3VWD67AJ7GM367112,Volkswagen,Jetta
10991,2011,77397,St. Louis, MO,WVWMN7AN3BE729749,Volkswagen,CC4dr
14770,2017,4220,Toms River, NJ,3VW2B7AJ6HM322036,Volkswagen,Jetta1.4T
13995,2014,45368,Wilmington, DE,1VWBT7A32EC088117,Volkswagen,Passat4dr
6999,2010,102848,Chantilly, VA,WVWNL7AN8AE506163,Volkswagen,CC4dr
25991,2017,6846,Seattle, WA,3VW447AU6HM000865,Volkswagen,Golf
13690,2016,47165,Crystal Lake, IL,3VWD67AJ5GM252766,Volkswagen,Jetta
18500,2017,14268,Troy, MO,1VWDT7A36HC053514,Volkswagen,Passat1.8T
16925,2016,8218,Greeley, CO,3VWL07AJ3GM355522,Volkswagen,Jetta
7590,2009,92567,Doral, FL,WVWML73C89E568732,Volkswagen,CC4dr
6799,2010,105280,Houston, TX,WVWMN7AN2AE542209,Volkswagen,CC4dr
17995,2016,20311,New Port Richey, FL,1VWBS7A30GC056255,Volkswagen,Passat1.8T
13425,2015,40000,Schenectady, NY,3VWD17AJ7FM237697,Volkswagen,Jetta
16117,2015,28636,Fairfax, VA,1VWBT7A34FC003182,Volkswagen,Passat4dr
22925,2015,35682,Melbourne, FL,3VW4T7AU2FM009661,Volkswagen,Golf
14975,2015,29905,Burnsville, MN,3VWD17AJ1FM210835,Volkswagen,Jetta
11495,2013,82000,Akron, OH,WVWBP7AN3DE516451,Volkswagen,CC4dr
13980,2014,31251,Augusta, ME,3VWD17AJ6EM419857,Volkswagen,Jetta
7997,2013,80161,Dumfries, VA,3VWDP7AJ4DM418171,Volkswagen,Jetta
7999,2012,71544,Marrieta, GA,3VWBP7AJ2CM308290,Volkswagen,Jetta
12995,2016,45785,Laurinburg, NC,3VW267AJ3GM247623,Volkswagen,Jetta
15870,2015,18935,Auburn, WA,3VWD17AJ2FM273796,Volkswagen,Jetta
11857,2014,52121,St Louis, MO,3VWD07AJ6EM372056,Volkswagen,Jetta
9700,2013,76100,Lexington, KY,1VWBP7A30DC086384,Volkswagen,Passat4dr
14970,2017,1898,Toms River, NJ,3VW2B7AJ5HM324361,Volkswagen,Jetta1.4T
5977,2011,134839,Crystal Lake, IL,WVWMN7AN8BE718066,Volkswagen,CC4dr
8999,2012,59541,Escondido, CA,3VW2K7AJXCM397427,Volkswagen,Jetta
15265,2014,37890,El Paso, TX,1VWBS7A30EC115821,Volkswagen,Passat1.8T
11985,2014,57213,Des Plaines, IL,1VWBS7A31EC030471,Volkswagen,Passat1.8T
15400,2015,22782,Charlotte, NC,3VWD07AJ6FM355033,Volkswagen,Jetta
10445,2013,95623,WESLEY CHAPEL, FL,WVWBP7AN5DE506312,Volkswagen,CC4dr
15977,2014,38262,Coconut Creek, FL,WVWBN7AN8EE504285,Volkswagen,CCSport
18950,2016,18453,Louisville, KY,WVWBP7AN3GE500352,Volkswagen,CC4dr
13687,2014,23573,Wappingers Falls, NY,3VWB17AJ9EM441732,Volkswagen,Jetta
8998,2011,50973,Plano, TX,3VWDX7AJ4BM318701,Volkswagen,Jetta
10594,2012,66217,Newport Beach, CA,1VWBP7A36CC010215,Volkswagen,Passat4dr
13645,2015,31787,Jacksonville, FL,3VWD07AJ7FM406927,Volkswagen,Jetta
15995,2016,9717,Abilene, TX,3VWD67AJ2GM391821,Volkswagen,Jetta
16998,2016,15071,Salem, OR,3VWD17AJ2GM344643,Volkswagen,Jetta
15499,2014,34032,Fresno, CA,1VWBS7A33EC120687,Volkswagen,Passat1.8T
16565,2016,34700,Dover, DE,1VWBT7A39GC010629,Volkswagen,Passat4dr
9896,2013,67203,Clarksburg, WV,3VWDP7AJXDM432365,Volkswagen,Jetta
13358,2014,28078,Charlotte, NC,3VWD17AJ0EM292684,Volkswagen,Jetta
13570,2016,38956,Lexington, NC,3VWD67AJXGM368688,Volkswagen,Jetta
22969,2016,24237,Fox Lake, IL,3VW4T7AU3GM048115,Volkswagen,Golf
10500,2010,70695,Muncie, IN,WVWMN7AN0AE533993,Volkswagen,CC4dr
8900,2013,69422,Bronx, NY,3VW2K7AJ6DM374714,Volkswagen,Jetta
15950,2014,35822,Sanford, FL,WVWBP7AN2EE522081,Volkswagen,CC4dr
8387,2012,84126,Rockwall, TX,3VWDX7AJ9CM311776,Volkswagen,Jetta
8995,2012,59699,Somerville, MA,3VW2K7AJ4CM396435,Volkswagen,Jetta
12999,2013,51972,Clearwater, FL,1VWCH7A36DC039166,Volkswagen,Passat2.5L
12988,2014,43013,Manchester, NH,3VWD17AJ0EM222683,Volkswagen,Jetta
11500,2014,63184,Everett, WA,1VWAT7A37EC079344,Volkswagen,Passat4dr
11490,2014,63313,Knoxville, TN,1VWAP7A34EC015430,Volkswagen,Passat4dr
11950,2015,63893,Hayward, CA,1VWAT7A3XFC100401,Volkswagen,Passat4dr
22495,2015,21429,West Islip, NY,3VW4T7AU2FM006193,Volkswagen,Golf
12995,2013,30001,Gurnee, IL,3VWDX7AJ9DM295595,Volkswagen,Jetta
11995,2013,32227,Doral, FL,3VWLX7AJ9DM365334,Volkswagen,Jetta
17695,2016,35289,Waldorf, MD,1VWBT7A35GC030831,Volkswagen,Passat4dr
15530,2016,22663,Milwaukee, WI,3VWD17AJ9GM253742,Volkswagen,Jetta
12750,2014,41572,Thousand Oaks, CA,3VWD17AJ4EM306733,Volkswagen,Jetta
10000,2011,55304,San Diego, CA,2V4RW3DG7BR621796,Volkswagen,Routan4dr
11321,2013,56793,Tacoma, WA,1VWAP7A32DC077682,Volkswagen,Passat4dr
10748,2012,55097,Indianapolis, IN,1VWAP7A38CC063154,Volkswagen,Passat4dr
15950,2015,18887,Paris, KY,1VWBS7A32FC069457,Volkswagen,Passat1.8T
12879,2014,33486,Wappingers Falls, NY,3VWD17AJ1EM385598,Volkswagen,Jetta
7978,2008,49052,Devon, PA,3VWRZ71K98M010019,Volkswagen,Jetta
21500,2015,23645,Louisville, KY,3VW4T7AU6FM004334,Volkswagen,Golf
13495,2014,22807,Old Saybrook, CT,3VWB17AJ4EM439063,Volkswagen,Jetta
12858,2013,46576,Naperville, IL,1VWBH7A33DC065008,Volkswagen,Passat2.5L
14970,2014,35730,Littleton, CO,1VWBT7A32EC068756,Volkswagen,Passat4dr
13301,2014,41587,Apex, NC,1VWBS7A34EC044252,Volkswagen,Passat1.8T
16488,2016,18142,Beaverton, OR,3VWD17AJ7GM338983,Volkswagen,Jetta
9500,2012,59189,Cincinnati, OH,3VWDP7AJXCM370741,Volkswagen,Jetta
14437,2014,44756,Naperville, IL,1VWBT7A35EC082005,Volkswagen,Passat4dr
18487,2017,4938,Jacksonville, FL,1VWAT7A37HC003577,Volkswagen,Passat1.8T
17750,2015,26083,Melbourne, FL,1VWBS7A38FC056504,Volkswagen,Passat1.8T
12991,2014,55150,Tucson, AZ,1VWBP7A33EC013480,Volkswagen,Passat4dr
12999,2014,28808,Chattanooga, TN,3VWD17AJ6EM361992,Volkswagen,Jetta
12950,2014,51125,Cary, NC,1VWBS7A39EC082074,Volkswagen,Passat1.8T
13300,2015,38688,Kirkland, WA,3VWD17AJ1FM296860,Volkswagen,Jetta
13495,2014,22873,Suffolk, VA,3VWD17AJXEM300015,Volkswagen,Jetta
21497,2015,28326,Mount Prospect, IL,3VW4T7AU3FM006171,Volkswagen,Golf
13599,2016,38828,Salt Lake City, UT,3VWD67AJXGM315831,Volkswagen,Jetta
13599,2014,38056,Alexandria, VA,1VWBT7A36EC094860,Volkswagen,Passat4dr
11190,2013,51867,Crystal Lake, IL,3VWDX7AJ5DM441930,Volkswagen,Jetta
12299,2014,37299,Lee's Summit, MO,3VWD07AJ6EM427640,Volkswagen,Jetta
10972,2014,63104,Greeley, CO,3VWB07AJ0EM386364,Volkswagen,Jetta
14999,2013,32725,Phoenix, AZ,WVWBN7AN4DE545186,Volkswagen,CCSport
20712,2015,41754,Norwood, MA,3VW5T7AU2FM012435,Volkswagen,Golf
12000,2014,54537,Modesto, CA,3VWD17AJ6EM423746,Volkswagen,Jetta
14244,2015,38952,Albuquerque, NM,1VWAT7A30FC079817,Volkswagen,Passat4dr
11500,2014,46973,Louisville, KY,3VWD17AJ7EM415798,Volkswagen,Jetta
13995,2015,41964,Laurinburg, NC,1VWAT7A3XFC050275,Volkswagen,Passat4dr
13498,2014,49192,Chico, CA,1VWAP7A36EC024095,Volkswagen,Passat4dr
11921,2013,58266,Norwood, MA,1VWBP7A32DC111186,Volkswagen,Passat4dr
12495,2013,51852,Columbus, OH,1VWCP7A34DC092211,Volkswagen,Passat4dr
13900,2016,35312,Elkhart, IN,3VWD67AJXGM270227,Volkswagen,Jetta
14999,2015,38585,Raritan Township, NJ,1VWBS7A37FC028516,Volkswagen,Passat1.8T
18984,2017,9350,Bernardsville, NJ,1VWBT7A39HC012141,Volkswagen,Passat1.8T
21480,2015,20151,Philadelphia, PA,3VW4T7AU9FM091064,Volkswagen,Golf
12995,2013,36852,Pelham, AL,1VWBH7A39DC001104,Volkswagen,Passat2.5L
23000,2015,13733,Smyrna, GA,3VW4T7AUXFM005938,Volkswagen,Golf
14500,2013,28472,Newark, CA,1VWBP7A37DC125648,Volkswagen,Passat4dr
7995,2012,108581,Grand Prairie, TX,WVWMN7AN7CE513663,Volkswagen,CC4dr
14995,2014,21376,West Palm Beach, FL,1VWAS7A36EC118685,Volkswagen,Passat1.8T
14995,2013,32886,Pelham, AL,WVWAP7AN3DE520253,Volkswagen,CC4dr
14995,2015,44000,Lewisville, TX,1VWBS7A32FC014054,Volkswagen,Passat1.8T
16961,2013,30780,Lincoln, NE,WVWBP7AN0DE544403,Volkswagen,CC4dr
13720,2013,33930,Rockville, MD,1VWCP7A35DC099085,Volkswagen,Passat4dr
17990,2016,2529,Morrisville, NC,1VWAT7A3XGC044624,Volkswagen,Passat4dr
15490,2017,7754,St. Peters, MO,3VW2B7AJ1HM264255,Volkswagen,Jetta1.4T
10995,2013,85229,Westlake, OH,WVWAP7AN1DE524639,Volkswagen,CC4dr
9788,2013,68918,Palmdale, CA,3VW2K7AJ1DM387760,Volkswagen,Jetta
13900,2016,35380,Jacksonville, FL,3VWD67AJ0GM292608,Volkswagen,Jetta
10577,2014,82545,Brockton, MA,1VWAT7A38EC035837,Volkswagen,Passat4dr
13417,2014,28593,Mount Prospect, IL,3VWD17AJXEM316005,Volkswagen,Jetta
15900,2013,31873,Chester, VA,WVWBP7AN7DE568603,Volkswagen,CC4dr
13900,2016,35413,Rahway, NJ,3VWD67AJ8GM254673,Volkswagen,Jetta
15000,2013,24097,Fairfax, VA,1VWCH7A38DC095013,Volkswagen,Passat2.5L
12995,2013,36950,Virginia Beach, VA,1VWBP7A32DC031001,Volkswagen,Passat4dr
15997,2015,11399,Chicago, IL,3VWD17AJ3FM221576,Volkswagen,Jetta
17850,2015,25158,Melbourne, FL,1VWBS7A3XFC011550,Volkswagen,Passat1.8T
10998,2014,53183,Apex, NC,3VWL17AJ5EM436144,Volkswagen,Jetta
10167,2012,71795,Monticello, MN,1VWBP7A3XCC002537,Volkswagen,Passat4dr
14000,2015,42077,New Port Richey, FL,1VWBT7A32FC017100,Volkswagen,Passat4dr
13777,2016,42236,Evanston, IL,3VWD67AJ7GM249335,Volkswagen,Jetta
8995,2012,74151,Lewisville, TX,3VWDX7AJ5CM381534,Volkswagen,Jetta
14900,2016,40704,McKinney, TX,3VWD67AJ5GM314506,Volkswagen,Jetta
13890,2014,18397,Temple Hills, MD,3VWD17AJ0EM436198,Volkswagen,Jetta
10936,2013,55211,Longview, TX,3VWDP7AJ9DM223828,Volkswagen,Jetta
19025,2017,8623,Corpus Christi, TX,1VWAT7A30HC001427,Volkswagen,Passat1.8T
7993,2012,86112,Miami, FL,1VWBH7A32CC108753,Volkswagen,Passat4dr
10925,2013,61954,Portsmouth, VA,1VWBP7A33DC060930,Volkswagen,Passat4dr
13250,2015,34735,Opelika, AL,3VWD17AJ6FM300756,Volkswagen,Jetta
12990,2014,29267,Amityville, NY,3VW2K7AJ5EM432684,Volkswagen,Jetta
12995,2015,54244,Marietta, GA,1VWBS7A32FC045109,Volkswagen,Passat1.8T
12877,2013,38464,Manassas, VA,1VWAH7A31DC038918,Volkswagen,Passat2.5L
11495,2014,47307,Gainesville, FL,3VW2K7AJ3EM288391,Volkswagen,Jetta
13900,2016,6924,Plano, TX,3VW917AU2GM002805,Volkswagen,Golf2-Door
12997,2014,62425,Folsom, CA,1VWBT7A30EC033097,Volkswagen,Passat4dr
15987,2016,31932,Garden City, GA,3VWD67AJ1GM253560,Volkswagen,Jetta
11995,2013,69942,Hollywood, FL,WVWBP7AN7DE535312,Volkswagen,CC4dr
9950,2012,74996,Franklin, TN,1VWAP7A37CC007965,Volkswagen,Passat4dr
16995,2016,8148,West Islip, NY,3VWL17AJ8GM410639,Volkswagen,Jetta
15095,2014,20440,Jacksonville, FL,1VWAT7A36EC113290,Volkswagen,Passat4dr
9988,2014,81960,Englewood, CO,1VWAP7A36EC023433,Volkswagen,Passat4dr
17374,2016,40140,Harrisburg, PA,WVWBP7AN4GE508413,Volkswagen,CC4dr
14198,2016,22004,Chantilly, VA,3VW217AU5GM032236,Volkswagen,Golf4-Door
13266,2014,57746,Buford, GA,1VWBS7A38EC071079,Volkswagen,Passat1.8T
12990,2015,37994,Sterling, VA,3VW2K7AJ7FM285348,Volkswagen,Jetta
15991,2015,23725,Houston, TX,1VWAT7A3XFC109809,Volkswagen,Passat4dr
12295,2015,46371,Somersworth, NH,3VWD17AJ8FM346895,Volkswagen,Jetta
